drugid,name
DB01002,"L-(-)-1-Butyl-2',6'-pipecoloxylidide"
DB01002,L-(-)-Bupivacaine
DB01002,Levobupivacaine
DB00636,2-(4-Chlorophenoxy)-2-methylpropanoic acid ethyl ester
DB00636,2-(p-Chlorophenoxy)-2-methylpropionic acid ethyl ester
DB00636,"alpha-(p-Chlorophenoxy)isobutyric acid, ethyl ester"
DB00636,alpha-p-Chlorophenoxyisobutyryl ethyl ester
DB00636,Atromid-S
DB00636,Clofibrate
DB00636,Clofibrato
DB00636,Clofibratum
DB00636,ELPI
DB00636,EPIB
DB00636,Ethyl 2-(P-chlorophenoxy)isobutyrate
DB00636,Ethyl chlorophenoxyisobutyrate
DB00636,Ethyl clofibrate
DB00636,Lipofacton
DB00636,Liprin
DB00652,Fortral
DB00652,Pentazocin
DB00652,Pentazocina
DB00652,Pentazocine
DB00652,Pentazocinum
DB00707,Dihaematoporphyrin Ether
DB00707,Dihematoporphyrin ether
DB00707,Photofrin II
DB00707,Porfimer natrium
DB00707,Porfimer sodico
DB00707,Porfimère sodique
DB00707,Porfimerum natricum
DB00394,"(11beta,16beta)-9-chloro-11-Hydroxy-16-methyl-17,21-bis(1-oxopropoxy)pregna-1,4-diene-3,20-dione"
DB00394,"9-chloro-11beta-Hydroxy-16beta-methylpregna-1,4-diene-3,20-dione 17,21-dipropionate"
DB00394,"9-chloro-11β,17,21-trihydroxy-16β-methylpregna-1,4-diene-3,20-dione"
DB00394,"9-chloro-16beta-Methyl-11beta,17,21-trihydroxypregna-1,4-diene-3,20-dione 17,21-dipropionate"
DB00394,9α-chloro-16β-methylprednisolone
DB00394,Aerobec
DB00394,Aldecin
DB00394,Anceron
DB00394,Andion
DB00394,Beclacin
DB00394,Becloforte
DB00394,Beclomet
DB00394,Beclometasone
DB00394,"Beclometasone 17,21-dipropionate"
DB00394,Beclometasone dipropionate
DB00394,Beclomethasone dipropionate
DB00394,Beclorhinol
DB00394,Becloval
DB00394,Beclovent
DB00394,Becodisks
DB00394,Beconase
DB00394,Beconasol
DB00394,Becotide
DB00394,Clenil-a
DB00394,Entyderma
DB00394,Inalone
DB00394,Korbutone
DB00394,Propaderm
DB00394,Rino-clenil
DB00394,Sanasthmax
DB00394,Sanasthmyl
DB00394,Vancenase
DB00394,Vanceril
DB00394,Viarex
DB00394,Viarox
DB00750,2-(Propylamino)-O-propionotoluidide
DB00750,2-Methyl-alpha-propylaminopropionanilide
DB00750,alpha-N-Propylamino-2-methylpropionanilide
DB00750,N-(2-Methylphenyl)-2-(propylamino)propanamide
DB00750,O-Methyl-2-propylaminopropionanilide
DB00750,O-Methyl-alpha-propylaminopropionanilide
DB00750,Prilocain
DB00750,Prilocaina
DB00750,Prilocaïne
DB00750,Prilocaine base
DB00750,Prilocainum
DB00750,Propitocaine
DB00429,(15S)-15-Methyl-pgf2alpha tromethamine salt
DB00429,(15S)-15-Methylprostaglandin F2alpha tromethamine
DB00429,"1,3-Dihydroxy-2-(hydroxymethyl)propan-2-aminium (5Z,9alpha,11beta,13e,15S)-9,11,15-trihydroxy-15-methylprosta-5,13-dien-1-oate"
DB00429,15(S)-15-Methyl-pgf2alpha tromethamine salt
DB00429,15(S)-15-Methylprostaglandin F2alpha tromethamine
DB00429,Carboprost
DB00429,Carboprost trometamol
DB00429,Methyldinoprost
DB00319,"(2S,5R,6R)-6-{[(2R)-2-{[(4-ethyl-2,3-dioxopiperazin-1-yl)carbonyl]amino}-2-phenylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
DB00319,Piperacilina
DB00319,Piperacillin
DB00319,Piperacillin Anhydrous
DB00319,Piperacillina
DB00319,Pipéracilline
DB00319,Piperacillinum
DB00713,"(2S,5R,6R)-3,3-Dimethyl-6-{[(5-methyl-3-phenylisoxazol-4-yl)carbonyl]amino}-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid"
DB00713,(5-Methyl-3-phenyl-4-isoxazolyl)penicillin
DB00713,5-Methyl-3-phenyl-4-isoxazolyl-penicillin
DB00713,6beta-(5-Methyl-3-phenylisoxazol-4-yl)penicillanic acid
DB00713,Oxacilina
DB00713,Oxacillin
DB00713,Oxacilline
DB00713,Oxacillinum
DB00713,Oxazocillin
DB00713,Oxazocilline
DB08868,Fingolimodum
DB08868,FTY720
DB06777,"3alpha,7alpha-Dihydroxy-5beta-cholanic acid"
DB06777,7alpha-Hydroxylithocholic acid
DB06777,Anthropodeoxycholic acid
DB06777,Anthropodesoxycholic acid
DB06777,CDCA
DB06777,Chenic acid
DB06777,Chenix
DB06777,Chenocholic acid
DB06777,Chenodeoxycholic acid
DB06777,Chenodesoxycholic acid
DB06777,Chenodiol
DB06777,Gallodesoxycholic acid
DB01319,Fosamprenavir
DB03429,CDL
DB03429,Diphosphatidyl Glycerol
DB03429,Diphosphatidylglycerol
DB01698,"2-(3,4-Dihydroxyphenyl)-5,7-Dihydroxy-4-Oxo-4h-Chromen-3-Yl 6-O-(6-Deoxy-Alpha-L-Mannopyranosyl)-Beta-D-Glucopyranoside"
DB01698,Phytomelin
DB01698,quercetin-3-rutinoside
DB01698,Rutoside
DB01698,sophorin
DB00220,Viracept
DB00168,1-Methyl N-L-alpha-aspartyl-L-phenylalanate
DB00168,1-Methyl N-L-alpha-aspartyl-L-phenylalanine
DB00168,1-methyl N-L-α-aspartyl-L-phenylalanate
DB00168,3-Amino-N-(alpha-carboxyphenethyl)succinamic acid N-methyl ester
DB00168,3-Amino-N-(alpha-methoxycarbonylphenethyl) succinamic acid
DB00168,3-Amino-N-(α-carboxyphenethyl)succinamic acid N-methyl ester
DB00168,3-Amino-N-(α-methoxycarbonylphenethyl) succinamic acid
DB00168,Asp-phe-ome
DB00168,Aspartam
DB00168,Aspartame
DB00168,Aspartamo
DB00168,Aspartamum
DB00168,Aspartylphenylalanine methyl ester
DB00168,L-Aspartyl-L-phenylalanine methyl ester
DB08936,Chlorcyclizin
DB08936,Chlorcyclizine
DB08936,Chlorcyclizinum
DB08936,Clorciclizina
DB00811,"1-beta-D-Ribofuranosyl-1,2,4-triazole-3-carboxamide"
DB00811,"1-beta-D-Ribofuranosyl-1H-1,2,4-triazole-3-carboxamide"
DB00811,RBV
DB00811,Ribavirin
DB00811,Ribavirina
DB00811,Ribavirine
DB00811,Ribavirinum
DB00811,Tribavirin
DB06616,"4-((2,4-Dichloro-5-methoxyphenyl)amino)-6-methoxy-7-(3-(4-methyl-1-piperazinyl)propoxy)-3-quinolinecarbonitrile"
DB06616,Bosulif®
DB06616,Bosutinib
DB06616,Bosutinib Monohydrate
DB06616,SKI 606
DB06616,SKI-606
DB00478,Rimantadin
DB00478,Rimantadine
DB00478,SID29215455
DB01212,"(6R,7R)-7-{[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-3-{[(2-methyl-5,6-dioxo-1,2,5,6-tetrahydro-1,2,4-triazin-3-yl)sulfanyl]methyl}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid"
DB01212,Cefatriaxone
DB01212,Ceftriaxona
DB01212,Ceftriaxonum
DB01212,Ceftriazone
DB00378,"(9β,10α)-pregna-4,6-diene-3,20-dione"
DB00378,10alpha-Isopregnenone
DB00378,6-Dehydro-retro-progesterone
DB00378,"9β,10α-pregna-4,6-diene-3,20-dione"
DB00378,delta(6)-Retroprogesterone
DB00378,delta(Sup 6)-retroprogesterone
DB00378,Didrogesterona
DB00378,Didrogesterone
DB00378,Dydrogesterona
DB00378,Dydrogestérone
DB00378,Dydrogesterone
DB00378,Dydrogesteronum
DB00378,Gestatron
DB00378,Hydrogesterone
DB00378,Hydrogestrone
DB00378,Isopregnenone
DB00378,Retro-6-dehydroprogesterone
DB06581,PA-457
DB06581,YK-FH312
DB00326,Calcii Glucoheptonas
DB00326,Calcii glugoheptonas
DB00326,Calcium (2XI)-D-gluco-heptonate
DB00326,Calcium bis[(2XI)-D-glycero-D-gulo-heptonate]
DB00326,Calcium bis[(2XI)-D-glycero-D-ido-heptonate]
DB00326,"Calcium bis[(3R,4S,5R,6R)-2,3,4,5,6,7-hexahydroxyheptanoate]"
DB00326,Calcium Gluceptate
DB00326,Calcium glucoheptonat
DB00326,Calcium glucoheptonate
DB00326,Calcium glucoheptonate (1:2)
DB00326,Glucoheptonate de calcium
DB00326,Glucoheptonato calcico
DB00326,Trimethylene chlorobromide
DB01012,(R)-alpha-Methyl-N-[3-[3-(trifluoromethyl)phenyl]propyl]-1-naphthalenemethane amine
DB01012,CNC
DB01012,Mimpara
DB01012,N-((1R)-1-(Naphthalen-1-yl)ethyl)-3-(3-(trifluoromethyl)phenyl)propan-1-amine
DB00238,"11-Cyclopropyl-5,11-dihydro-4-methyl-6H-dipyrido(3,2-b:2',3'-e)(1,4)diazepin-6-one"
DB00238,NEV
DB00238,Nevirapine
DB00238,NVP
DB00238,Viramune
DB02024,3-Phenyl-propionic acid
DB02024,3-Phenylpropanoic acid
DB02024,3PP
DB02024,beta-Phenylpropionic acid
DB02024,Hydrocinnamic acid
DB02024,Phenylpropanoate
DB09003,Clocapramine
DB09003,Clocapramine hcl
DB09003,Y-4153 [as hydrochloride]
DB00879,"(-)-(2R,5S)-5-Fluoro-1-[2-(hydroxymethyl)-1,3-oxathiolan-5-yl]cytosine"
DB00879,(-)-2'-Deoxy-5-fluoro-3'-thiacytidine
DB00879,"(-)-beta-2',3'-Dideoxy-5-fluoro-3'-thiacytidine"
DB00879,"(-)-cis-4-amino-5-Fluoro-1-(2-hydroxymethyl-1,3-oxathiolan-5-yl)-(1H)-pyrimidin-2-one"
DB00879,(-)-FTC
DB00879,"(2R-cis)-4-amino-5-Fluoro-1-(2-(hydroxymethyl)-1,3-oxathiolan-5-yl)-2(1H)-pyrimidinone"
DB00879,"4-amino-5-Fluoro-1-((2R,5S)-2-(hydroxymethyl)-1,3-oxathiolan-5-yl)pyrimidin-2(1H)-one"
DB00879,"4-Amino-5-fluoro-1-((2R,5S)-2-hydroxymethyl-[1,3]oxathiolan-5-yl)-1H-pyrimidin-2-one"
DB00879,"5-Fluoro-1-((2R,5S)-2-(hydroxymethyl)-1,3-oxathiolan-5-yl)cytosine"
DB00879,Emtricitabin
DB00879,Emtricitabina
DB00879,Emtricitabine
DB00879,Emtricitabinum
DB00768,Olopatadin
DB00768,Olopatadina
DB00768,Olopatadine
DB00768,Olopatadinum
DB00768,Opatanol
DB04876,EQUA
DB04876,Galvus
DB04876,Jalra
DB04876,LAF 237
DB04876,LAF-237
DB04876,LAF237
DB04876,NVP-LAF-237
DB04876,NVP-LAF237
DB04876,Vildagliptin
DB04876,Xiliarx
DB00455,Claritin
DB00455,Loratadina
DB00455,Loratadinum
DB00157,"1,4-dihydronicotinamide adenine dinucleotide"
DB00157,DPNH
DB00157,nicotinamide adenine dinucleotide (reduced)
DB02731,[(o-carboxyphenyl)thio]ethylmercury
DB02731,2-(ethylmercuri-thio)-benzoic acid
DB02731,EMT
DB02731,ethylmercurithiosalicylic acid
DB00146,"(3beta,5Z,7e)-9,10-Secocholesta-5,7,10(19)-triene-3,25-diol"
DB00146,"(3S,5Z,7e)-9,10-Secocholesta-5,7,10-triene-3,25-diol"
DB00146,"(3β,5Z,7E)-9,10-secocholesta-5,7,10(19)-triene-3,25-diol"
DB00146,"(5Z,7e)-(3S)-9,10-Secocholesta-5,7,10(19)-triene-3,25-diol"
DB00146,25-hydroxycholecalciferol
DB00146,25-Hydroxyvitamin D3
DB00146,25(OH)D3
DB00146,"3-{2-[1-(5-hydroxy-1,5-dimethyl-hexyl)-7a-methyl-octahydro-inden-4-ylidene]-ethylidene}-4-methylene-cyclohexanol"
DB00146,Calcidiol
DB00146,Calcifediol
DB00146,Calcifediol Anhydrous
DB00146,Calcifediolum
DB00496,"(S)-1-(2-(2,3-dihydro-5-Benzofuranyl)ethyl)-alpha,alpha-diphenyl-3-pyrrolidineacetamide"
DB00496,Darifenacin
DB00496,Darifenacina
DB00496,Darifénacine
DB00496,Darifenacinum
DB01198,(+-)-zopiclone
DB01198,(±)-zopiclone
DB01198,"6-(5-Chloro-2-pyridinyl)-7-oxo-6,7-dihydro-5H-pyrrolo[3,4-b]pyrazin-5-yl 4-methyl-1-piperazinecarboxylate"
DB01198,Zopiclona
DB01198,Zopiclone
DB01198,Zopiclonum
DB06268,Sitaxsentan
DB06267,DA-8159
DB06267,Udenafil
DB00198,(-)-Oseltamivir
DB00198,(−)-oseltamivir
DB00198,"1-Cyclohexene-1-carboxylic acid, 4-(acetylamino)-5-amino-3-(1-ethylpropoxy)-, ethyl ester, (3R-(3alpha,4beta,5alpha))-"
DB00198,Agucort
DB00198,"Ethyl (3R,4R,5S)-4-acetamido-5-amino-3-(1-ethylpropoxy)-1-cyclohexene-1-carboxylate"
DB00198,GS-4104
DB00198,HSDB 7433
DB00198,Oseltamivir
DB00198,Oseltamivirum
DB00198,Tamiflu
DB01211,6-O-methyl erythromycin
DB01211,6-O-Methylerythromycin
DB01211,6-O-Methylerythromycin a
DB01211,CLA
DB01211,CLARITHROMYCIN
DB01211,Clarithromycina
DB01211,Clarithromycine
DB01211,Clarithromycinum
DB01426,(+)-Ajmaline
DB01426,"(5AR,6S,8S,10S,11S,11as,12ar,13R)-5-methyl-5a,6,8,9,10,11,11a,12-octahydro-5H-6,10:11,12a-dimethanoindolo[3,2-b]quinolizine-8,13-diol"
DB01426,Ajmalin
DB03156,alpha-D-glucopyranuronic acid
DB03156,alpha-D-glucuronic acid
DB03156,alpha-delta-glucopyranuronic acid
DB03156,alpha-delta-glucuronic acid
DB03156,D-(+)-glucuronate
DB03156,D-(+)-glucuronic acid
DB03156,D-glucuronate
DB03156,delta-(+)-glucuronate
DB03156,delta-(+)-glucuronic acid
DB03156,delta-glucuronate
DB03156,GCU
DB03156,Glucosiduronate
DB03156,Glucosiduronic acid
DB03156,Glucuronate
DB03156,Glucuronic acid
DB00132,"(9,12,15)-linolenic acid"
DB00132,"(9Z,12Z,15Z)-Octadecatrienoic acid"
DB00132,"(Z,Z,Z)-9,12,15-octadecatrienoic acid"
DB00132,"9-cis,12-cis,15-cis-octadecatrienoic acid"
DB00132,"9,12,15-Octadecatrienoic acid"
DB00132,ALA
DB00132,"all-cis-9,12,15-Octadecatrienoic acid"
DB00132,alpha-Linolenic acid
DB00132,"cis-delta(9,12,15)-Octadecatrienoic acid"
DB00132,"cis,cis,cis-9,12,15-Octadecatrienoic acid"
DB00132,Linolenic acid
DB00132,α-linolenic acid
DB00355,"(Z,)-2-((((2-Amino-4-thiazolyl)(((2S,3S,)-2-methyl-4-oxo-1-sulfo-3-azetidinyl)carbamoyl)methylene)amino)oxy)-2-methylpropionic acid"
DB00355,"2-({[(1Z)-1-(2-amino-1,3-thiazol-4-yl) -2- {[(2S,3S)-2-methyl-4-oxo-1-sulfoazetidin-3-yl]amino} -2- oxoethylidene]amino}oxy)-2-methylpropanoic acid"
DB00355,Azactam
DB00355,Aztreonam
DB00355,Aztréonam
DB00355,Aztreonamum
DB00355,Primbactam
DB01424,(Dimethylamino)phenazone
DB01424,"1-Phenyl-2,3-dimethyl-4-(dimethylamino)-5-pyrazolone"
DB01424,"1-Phenyl-2,3-dimethyl-4-dimethylaminopyrazol-5-one"
DB01424,"1,5-Dimethyl-4-dimethylamino-2-phenyl-3-pyrazolone"
DB01424,"2,3-Dimethyl-4-dimethylamino-1-phenyl-5-pyrazolone"
DB01424,"3-Keto-1,5-dimethyl-4-dimethylamino-2-phenyl-2,3-dihydropyrazole"
DB01424,"4-(Dimethylamino)-1,2-dihydro-1,5-dimethyl-2-phenyl-3H-pyrazol-3-one"
DB01424,"4-(Dimethylamino)-1,5-dimethyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one"
DB01424,4-(Dimethylamino)antipyrine
DB01424,"4-Dimethylamino-1-phenyl-2,3-dimethylpyrazolone"
DB01424,"4-Dimethylamino-2,3-dimethyl-1-phenyl-3-pyrazolin-5-one"
DB01424,"4-Dimethylamino-2,3-dimethyl-1-phenyl-5-pyrazolone"
DB01424,4-Dimethylaminoantipyrine
DB01424,4-Dimethylaminophenazone
DB01424,Aminofenazona
DB01424,Aminofenazone
DB01424,Aminophenazon
DB01424,Aminophenazonum
DB01424,Aminopyrine
DB01424,Dimethylaminoantipyrine
DB01424,Dimethylaminoazophene
DB01424,Dimethylaminophenazon
DB01424,Dimethylaminophenazone
DB01424,Dimethylaminophenyldimethylpyrazolone
DB01424,Dipyrine
DB01127,(+-)-Econazole
DB01127,"1-(2,4-Dichloro-beta-((P-chlorobenzyl)oxy)phenethyl)imidazole"
DB01127,Econazole
DB01127,Econazole Nitrate
DB01515,(-)-benzoylecgonine
DB01515,Benzoylecgonine hydrate
DB01515,Benzoylecgonine solution
DB01515,Benzoylecogonine
DB01515,Ecgonine benzoate
DB01515,O-benzoyl-(-)-ecgonine
DB01515,O-benzoylecgonine
DB01283,2-((2-chloro-6-Fluorophenyl)amino)-5-methylbenzeneacetic acid
DB01283,COX 189
DB01283,COX-189
DB01283,COX189
DB01283,Lumiracoxibum
DB01283,Prexige
DB06623,Flupirtine
DB06623,SID11111201
DB06623,SID124880149
DB06623,SID90341043
DB00442,Entecavir
DB00442,Entecavirum
DB01627,LCM
DB01627,Lincomycine
DB01489,Camazepam
DB01489,CMZ
DB01489,CZ
DB08882,"(R)-8-(3-Aminopiperidin-1-yl)-7-but-2-ynyl-3-methyl-1-(4-methylquinazolin-2-ylmethyl)-3,7-dihydro-purine-2,6-dione"
DB08882,BI 1356
DB08882,BI-1356
DB08882,Tradjenta
DB08882,Trajenta
DB00425,"N,N,6-Trimethyl-2-(4-methylphenyl)imidazo(1,2-a)pyridine-3-acetamide"
DB00425,Zolpidem
DB00425,Zolpidemum
DB01783,(+)-Pantothenic acid
DB01783,D-pantothenic acid
DB01783,Pantothenate
DB01783,Vitamin B5
DB06216,Saphris
DB00610,(-)-Erythro-metaraminol
DB00610,1-(m-Hydroxyphenyl)-2-amino-1-propanol
DB00610,1-Metaraminol
DB00610,2-Amino-1-(m-hydroxyphenyl)-1-propanol
DB00610,3-Hydroxyphenylisopropanolamine
DB00610,alpha-(1-Aminoethyl)-3-hydroxybenzenemethanol
DB00610,alpha-(m-Hydroxyphenyl)-beta-aminopropanol
DB00610,Hydroxynorephedrine
DB00610,L-Metaraminol
DB00610,m-Hydroxy norephedrine
DB00610,m-Hydroxyphenylpropanolamine
DB00610,m-Hydroxypropadrine
DB00610,Metaraminol
DB00610,Métaraminol
DB00610,Metaraminolum
DB04581,1-Benzyl-1H-imidazole
DB04581,N-Benzylimidazole
DB00662,"N-[[4-(2-Dimethylaminoethoxy)phenyl]methyl]-3,4,5-trimethoxybenzamide"
DB00662,Trimethobenzamidum
DB00662,Trimetobenzamida
DB01179,(-)-Podophyllotoxin
DB01179,"9-HYDROXY-5-(3,4,5-trimethoxyphenyl)-5,8,8a,9-tetrahydrofuro[3',4':6,7]naphtho[2,3-D][1,3]dioxol-6(5ah)-one"
DB01179,Condylox
DB01179,Podofilox
DB01179,Podophyllinic acid lactone
DB01179,Podophyllotoxin
DB01179,Podophyllotoxin 7
DB01179,PPT
DB00509,D-T4
DB00509,D-thyroxine
DB00509,Dextrothyroxine
DB00509,DT4
DB00509,"O-(4-Hydroxy-3,5-diiodophenyl)-3,5-diiodo-D-tyrosine"
DB00205,"2,4-Diamino-5-(4-chlorophenyl)-6-ethylpyrimidine"
DB00205,"2,4-Diamino-5-(P-chlorophenyl)-6-ethylpyrimidine"
DB00205,"2,4-Diamino-5-chlorophenyl-6-ethylpyrimidine"
DB00205,"5-(4-Chlorophenyl)-6-ethyl-2,4-diaminopyrimidine"
DB00205,"5-(4-Chlorophenyl)-6-ethyl-2,4-pyrimidinediamine"
DB00205,"5-(4'-Chlorophenyl)-2,4-diamino-6-ethylpyrimidine"
DB00205,CD
DB00205,Chloridine
DB00205,Chloridyn
DB00205,Diaminopyritamin
DB00205,Ethylpyrimidine
DB00205,Pirimetamina
DB00205,Primethamine
DB00205,Pyrimethaminum
DB06775,(2S)-2-(Carbamoylamino)pentanedioic acid
DB06775,(S)-2-ureidopentanedioic acid
DB06775,Acide carglumique
DB06775,Acido carglumico
DB06775,Acidum carglumicum
DB06775,Carbaglu
DB06775,Carbamino-L-glutamic acid
DB06775,Carbamylglutamic acid
DB06775,L-N-Carbamoylglutamic acid
DB06775,N-Carbamoyl-L-Glutamic Acid
DB06775,N-Carbamyl-L-glutamate
DB06775,N-Carbamylglutamate
DB06775,Ureidoglutaric acid
DB00854,Levorfanol
DB00854,Levorfanolo
DB00854,Lévorphanol
DB00854,Levorphanol
DB00854,Levorphanolum
DB05482,Liposome entrapped 7-ethyl-10-hydroxycamptothecin
DB05482,Liposome entrapped SN38
DB00438,"(6R,7R)-7-{[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-{[(2-carboxypropan-2-yl)oxy]imino}acetyl]amino}-8-oxo-3-(pyridinium-1-ylmethyl)-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate"
DB00438,CAZ
DB00438,Ceftazidim
DB00438,Ceftazidima
DB00438,Ceftazidime
DB00438,Ceftazidime anhydrous
DB00438,Ceftazidimum
DB00962,"3'-(3-Cyanopyrazolo(1,5-a)pyrimidin-7-yl)-N-ethylacetanilide"
DB00375,Colestipolum
DB00375,Copolymer of bis(2-aminoethyl)amine and 2-(chloromethyl)oxirane
DB00375,Epichlorohydrin-tetraethylenepentamine polymer
DB00243,Ranexa
DB00849,1-Methylphenobarbital
DB00849,"5-Ethyl-1-methyl-5-phenyl-2,4,6(1H,3H,5H)-pyrimidinetrione"
DB00849,"5-Ethyl-1-methyl-5-phenyl-pyrimidine-2,4,6-trione"
DB00849,5-Ethyl-1-methyl-5-phenylbarbituric acid
DB00849,Enphenemal
DB00849,Mebaral
DB00849,Mephobarbital
DB00849,Mephobarbitone
DB00849,Méthylphénobarbital
DB00849,Methylphenobarbital
DB00849,Methylphenobarbitalum
DB00849,Methylphenobarbitone
DB00849,Metilfenobarbital
DB00849,Metilfenobarbitale
DB00849,N-Methylphenobarbital
DB00142,(2S)-2-Aminopentanedioic acid
DB00142,(S)-2-Aminopentanedioic acid
DB00142,(S)-Glutamic acid
DB00142,Glu
DB00142,Glutamic acid
DB00142,L-Glutamate
DB00142,L-Glutaminic acid
DB02115,"4',7-Dihydroxyisoflavone"
DB02115,7-(beta-D-Glucopyranosyloxy)-3-(4-hydroxyphenyl)-4H-1-benzopyran-4-one
DB02115,7-(beta-D-glucopyranosyloxy)-3-(4-hydroxyphenyl)-4H-chromen-4-one
DB02115,7-O-B-D-GLUCOPYRANOSIDE
DB02115,Daidzein 7-glucoside
DB02115,Daidzein 7-O-glucoside
DB02115,Daidzein-7-glucoside
DB02115,Daidzoside
DB00118,"(3S)-5'-[(3-amino-3-Carboxypropyl)methylsulfonio]-5'-deoxyadenosine, inner salt"
DB00118,"[1-(Adenin-9-yl)-1,5-dideoxy-beta-D-ribofuranos-5-yl][(3S)-3-amino-3-carboxypropyl](methyl)sulfonium"
DB00118,Acylcarnitine
DB00118,AdoMet
DB00118,S-(5'-Deoxyadenosin-5'-yl)-L-methionine
DB00118,S-adenosyl-L-methionine
DB00118,S-Adenosylmethionine
DB00118,SAM
DB00118,SAMe
DB04519,capryloate
DB04519,Caprylsaeure
DB04519,Enantic acid
DB04519,Kaprylsaeure
DB04519,n-caprylic acid
DB04519,n-octanoic acid
DB04519,n-Octoic acid
DB04519,n-octylic acid
DB04519,neo-fat 8
DB04519,octanoate
DB04519,octanoic acid
DB04519,Octic acid
DB04519,octoic acid
DB04519,Octylic acid
DB09028,"(1R,5S)-1,2,3,4,5,6-Hexahydro-1,5-methano-8H-pyrido[1,2a][1,5]diazocin-8-one"
DB09028,Baptitoxine
DB09028,Sophorine
DB09028,Ulexin
DB00877,(-)-Rapamycin
DB00877,Rapamycin
DB02959,5-Hydroxy-L-Tryptophan
DB02959,5-Hydroxytryptophan L-form
DB02959,Cincofarm
DB02959,Hydroxy-5 L-tryptophane
DB02959,L-5-Hydroxytryptophan
DB02959,Levothym
DB02959,Oxitriptan
DB02959,Tript-OH
DB01274,(-)-Formoterol
DB01274,"(R,R)-formoterol"
DB01509,Tenamfetamine
DB02523,"(2-AMINOOXY-ETHYL)-[5-(6-AMINO-PURIN-9-YL)-3,4-DIHYDROXY-TETRAHYDRO-FURAN-2-YLMETHYL]-METHYL-SULFONIUM"
DB02523,[2-(AMINO-OXY)ETHYL](5'-DEOXYADENOSIN-5'-YL)(METHYL)SULFONIUM
DB01412,"3,7-dihydro-3,7-Dimethyl-1H-purine-2,6-dione"
DB01412,"3,7-Dimethylpurine-2,6-dione"
DB01412,"3,7-Dimethylxanthine"
DB01412,Theobromin
DB01412,Theobromine
DB01134,Deoxycorticosterone Pivalate
DB01134,Deoxycorticosterone Trimethylacetate
DB01134,Deoxycortolone Pivalate
DB01134,Deoxycortone Pivalate
DB01134,Deoxycortone Trimethylacetate
DB01134,Desoxycorticosterone Trimethylacetate
DB01134,Desoxycortone Pivalate
DB01134,DOCP
DB01134,DTMA
DB00405,(+)-Brompheniraminum
DB00405,(+)-parabromdylamine
DB00405,(R)-3-(4-Bromophenyl)-3-(2-pyridyl)propyldimethylamine
DB00405,(S)-(+)-Brompheniramine
DB00405,(S)-Brompheniramine
DB00405,"3-(4-bromophenyl)- N,N-dimethyl- 3-pyridin-2-yl-propan-1-amine"
DB00405,D-Brompheniramine
DB00405,Desbrofeniramina
DB00405,Dexbromfeniramina
DB00405,Dexbrompheniramin
DB00405,Dexbromphéniramine
DB00405,Dexbrompheniraminum
DB00405,Parabromodylamine
DB00543,"2-Chloro-11-(1-piperazinyl)dibenz(b,F)(1,4)oxazepine"
DB00543,Amoxapin
DB00543,Amoxapina
DB00543,Amoxapinum
DB00543,Amoxepine
DB00543,Desmethylloxapin
DB01114,1-(p-chlorophenyl)-1-(2-pyridyl)-3-dimethylaminopropane
DB01114,"1-(P-Chlorophenyl)-1-(2-pyridyl)-3-N,N-dimethylpropylamine"
DB01114,2-[P-chloro-alpha-[2-(dimethylamino)Ethyl]benzyl]pyridine
DB01114,"3-(P-Chlorophenyl)-3-(2-pyridyl)-N,N-dimethylpropylamine"
DB01114,Chlorophenylpyridamine
DB01114,Chlorphenamin
DB01114,Chlorphenamine
DB01114,Chlorphenaminum
DB01114,Chlorpheniramine
DB01114,Chlorpheniraminum
DB01114,Clofeniramina
DB01114,Clorfenamina
DB01114,Clorfeniramina
DB01114,gamma-(4-Chlorophenyl)-gamma-(2-pyridyl)propyldimethylamine
DB01114,"gamma-(4-Chlorophenyl)-N,N-dimethyl-2-pyridinepropanamine"
DB01114,Haynon
DB01114,γ-(4-chlorophenyl)-γ-(2-pyridyl)propyldimethylamine
DB08798,"2-(P-Aminobenzenesulfonamido)-4,5-dimethyloxazole"
DB08798,"2-(P-Aminobenzolsulfonamido)-4,5-dimethyloxazol"
DB08798,"4-Amino-N-(4,5-dimethyl-2-oxazolyl)benzenesulfonamide"
DB08798,"4,5-Dimethyl-2-sulfanilamidooxazole"
DB08798,"N(Sup 1)-(4,5-dimethyl-2-oxazolyl)sulfanilamide"
DB08798,"N1-(4,5-Dimethyl-2-oxazolyl)sulfanilamide"
DB08798,Oxasulfa
DB08798,"P-Aminobenzenesulfonyl-2-amino-4,5-dimethyloxazole"
DB08798,Sulfadimethyloxazole
DB08798,Sulfamoxol
DB08798,Sulfamoxolum
DB08798,Sulphamoxole
DB00838,"9-chloro-6alpha-Fluoro-11beta,21-dihydroxy-16alpha-methyl-1,4-pregnadien-3,20-dione"
