?drugid	?name
DB00704	"17-(Cyclopropylmethyl)-4,5alpha-epoxy-3,14-dihydroxymorphinan-6-one"@en
DB00704	"N-Cyclopropylmethyl-14-hydroxydihydromorphinone"@en
DB00704	"N-Cyclopropylmethylnoroxymorphone"@en
DB00704	"Naltrexon"@en
DB00704	"Naltrexona"@en
DB00704	"Naltrexone"@en
DB00704	"Naltrexonum"@en
DB00377	"(3aS)-2-[(3S)-1-azabicyclo[2.2.2]oct-3-yl]-2,3,3a, 4,5,6-hexahydro-1H-benz[de]isoquinolin-1-one"@en
DB00377	"(3aS)-2,3,3a,4,5,6-hexahydro-2-[(3S)-3-quinuclidinyl]-1H-benz[de]isoquinolin-1-one"@en
DB00377	"Palonosetron"@en
DB00377	"Palonosétron"@en
DB00377	"Palonosetrón"@en
DB00377	"Palonosetronum"@en
DB00377	"SID50111798"@en
DB00857	"(e)-N-(6,6-Dimethyl-2-hepten-4-ynyl)-N-methyl-1-naphthalene methanamine"@en
DB00857	"(e)-N-(6,6-Dimethyl-2-hepten-4-ynyl)-N-methyl-1-naphthalenemethylamine"@en
DB00857	"Terbinafina"@en
DB00857	"Terbinafinum"@en
DB04831	"(2,3-Dichloro-4-(2-thenoyl)phenoxy)acetic acid"@en
DB04831	"(2,3-Dichloro-4-(2-thienylcarbonyl)phenoxy)acetic acid"@en
DB04831	"(2,3-Dichloro-4-(2-thiophenecarbonyl)phenoxy)acetic acid"@en
DB04831	"4-(2-Theonyl)-2,3-dichlorphenoxyessigsaeure"@en
DB04831	"4-(2-Thienylketo)-2,3-dichlorophenoxyacetic acid"@en
DB04831	"Acide tienilique"@en
DB04831	"Acido tienilico"@en
DB04831	"Acidum tienilicum"@en
DB04831	"Thienylic acid"@en
DB04831	"Tienilic acid"@en
DB04831	"Tienilico acido"@en
DB01021	"Naqua"@en
DB00194	"2-(6-AMINO-purin-9-yl)-5-hydroxymethyl-tetrahydro-furan-3,4-diol"@en
DB00194	"9-beta-D-Arabinofuranosyl-9H-purin-6-amine"@en
DB00194	"9-beta-D-arabinofuranosyl-adenine"@en
DB00194	"9-beta-D-Arabinofuranosyladenine"@en
DB00194	"9-β-D-arabinofuranosyl-9H-purin-6-amine"@en
DB00194	"9-β-D-arabinofuranosyladenine"@en
DB00194	"Spongoadenosine"@en
DB00194	"Vidarabine"@en
DB01427	"Amcoral"@en
DB01427	"Amrinona"@en
DB01427	"Amrinonum"@en
DB01427	"Inamrinone"@en
DB06237	"(S)-4-(3-Chloro-4-methoxybenzylamino)-2-(2-hydroxymethylpyrrolidin-1-yl)-N-pyrimidin-2-ylmethyl-5-pyrimidinecarboxamide"@en
DB06237	"Stendra"@en
DB06237	"TA-1790"@en
DB01244	"Bepadin"@en
DB01244	"Bepridil"@en
DB00604	"(+-)-Cisapride"@en
DB00604	"4-amino-5-chloro-N-(1-(3-(4-Fluorophenoxy)propyl)-3-methoxypiperidin-4-yl)-2-methoxybenzamide"@en
DB00604	"4-Amino-5-chloro-N-{1-[3-(4-fluoro-phenoxy)-propyl]-3-methoxy-piperidin-4-yl}-2-methoxy-benzamide"@en
DB00604	"cis-4-amino-5-chloro-N-(1-(3-(P-Fluorophenoxy)propyl)-3-methoxy-4-piperidyl)-O-anisamide"@en
DB00604	"cis-4-amino-5-chloro-N-{1-[3-(4-fluorophenoxy)propyl]-3-methoxy-4-piperidinyl}-2-methoxybenzamide"@en
DB00604	"cis-4-amino-5-chloro-N-{1-[3-(P-fluorophenoxy)propyl]-3-methoxy-4-piperidinyl}-O-anisamide"@en
DB00604	"Cisaprid"@en
DB00604	"Cisaprida"@en
DB00604	"Cisapride"@en
DB00604	"Cisapridum"@en
DB00900	"2,3-Dideoxyinosine"@en
DB00900	"9-((2R,5S)-5-(Hydroxymethyl)-tetrahydrofuran-2-yl)-1H-purin-6(9H)-one"@en
DB00900	"9-((2R,5S)-5-Hydroxymethyl-tetrahydro-furan-2-yl)-1,9-dihydro-purin-6-one"@en
DB00900	"9-((2S,5R)-5-Hydroxymethyl-tetrahydro-furan-2-yl)-9H-purin-6-ol"@en
DB00900	"9-[(2R,5S)-5-(Hydroxymethyl)tetrahydrofuran-2-yl]-1,9-dihydro-6H-purin-6-one"@en
DB00900	"DDI"@en
DB00900	"DdIno"@en
DB00900	"Didanosina"@en
DB00900	"Didanosine"@en
DB00900	"Didanosinum"@en
DB00900	"Dideoxyinosine"@en
DB01184	"1-(3-(4-(5-chloro-2-oxo-2,3-Dihydrobenzo[D]imidazol-1-yl)piperidin-1-yl)propyl)-1H-benzo[D]imidazol-2(3H)-one"@en
DB01184	"5-chloro-1-(1-(3-(2-oxo-1-Benzimidazolinyl)propyl)-4-piperidyl)-2-benzimidazolinone"@en
DB01184	"5-chloro-1-(1-(3-(2-oxo-2,3-Dihydrobenzo[D]imidazol-1-yl)propyl)piperidin-4-yl)-1H-benzo[D]imidazol-2(3H)-one"@en
DB01184	"5-chloro-1-{1-[3-(2-oxo-2,3-dihydro-benzoimidazol-1-yl)-propyl]-piperidin-4-yl}-1,3-dihydro-benzoimidazol-2-one"@en
DB01184	"Domperidona"@en
DB01184	"Domperidonum"@en
DB00216	"Eletriptanum"@en
DB06414	"Intelence"@en
DB04841	"1-[bis(4-fluorophenyl)methyl]-4-[(2E)-3-phenylprop-2-en-1-yl]piperazine"@en
DB04841	"Flunarizina"@en
DB04841	"Flunarizinum"@en
DB00996	"1-(Aminomethyl)cyclohexaneacetic acid"@en
DB00996	"Gabapentin GR"@en
DB00996	"Gabapentina"@en
DB00996	"Gabapentine"@en
DB00996	"Gabapentino"@en
DB00996	"Gabapentinum"@en
DB00996	"Gabapetin"@en
DB00996	"Neurontin"@en
DB01218	"Halfan"@en
DB01218	"Halofantrina"@en
DB01218	"Halofantrine"@en
DB01218	"Halofantrinum"@en
DB00238	"11-Cyclopropyl-5,11-dihydro-4-methyl-6H-dipyrido(3,2-b:2',3'-e)(1,4)diazepin-6-one"@en
DB00238	"NEV"@en
DB00238	"Nevirapine"@en
DB00238	"NVP"@en
DB00238	"Viramune"@en
DB01054	"1,4-dihydro-2,6-Dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylic acid ethyl methyl ester"@en
DB01054	"BAY e 5009"@en
DB01054	"Bayotensin"@en
DB01054	"Baypress"@en
DB01054	"Bylotensin"@en
DB01054	"Deiten"@en
DB01054	"Nidrel"@en
DB01054	"Nitrendipino"@en
DB01054	"Nitrendipinum"@en
DB09074	"4-(3-{[4-(cyclopropylcarbonyl)piperazin-1-yl]carbonyl}-4-fluorobenzyl)phthalazin-1(2H)-one"@en
DB04938	"2-(4-(4-Chloro-1,2-diphenyl-but-1-enyl)phenoxy)ethanol"@en
DB04938	"2-(P-((Z)-4-Chloro-1,2-diphenyl-1-butenyl)phenoxy)ethanol"@en
DB04938	"Deamino-hydroxytoremifene"@en
DB04938	"FC-1271"@en
DB04938	"FC-1271a"@en
DB04938	"Osphena"@en
DB01074	"(-)-2-(2,2-Dicyclohexylethyl)piperidine"@en
DB01074	"(+)-2-(2,2-Dicyclohexylethyl)piperidine"@en
DB01074	"2-(2,2-Dicyclohexylethyl)piperidine"@en
DB01074	"Perhexilene"@en
DB01074	"Perhexilina"@en
DB01074	"Perhexiline"@en
DB01074	"Perhexilinum"@en
DB01074	"Perhexilline"@en
DB04825	"1-Phenyl-2-(1',1'-diphenylpropyl-3'-amino)propane"@en
DB04825	"DL-prenylamine"@en
DB04825	"N-(1-Methyl-2-phenylethyl)-3,3-diphenyl-1-propanamine"@en
DB04825	"N-(1-Methyl-2-phenylethyl)-gamma-phenylbenzenepropanamine"@en
DB04825	"N-(3,3-Diphenylpropyl)-alpha-methylphenaethylamin"@en
DB04825	"N-(3,3-Diphenylpropyl)-alpha-methylphenethylamine"@en
DB04825	"N-(3'-Phenyl-2-propyl)-1,1-diphenyl-3-propyloamine"@en
DB04825	"Prenilamina"@en
DB04825	"Prenylaminum"@en
DB00884	"Acide risédroniqe"@en
DB00884	"Acido risedronico"@en
DB00884	"Acidum risedronicum"@en
DB00884	"Ridron"@en
DB00884	"Risedronate"@en
DB00884	"Risedronic acid"@en
DB00884	"Risedronsäure"@en
DB00203	"1-((3-(4,7-Dihydro-1-methyl-7-oxo-3-propyl-1H-pyrazolo(4,3-D)pyrimidin-5-yl)-4-ethoxyphenyl)sulfonyl)-4-methylpiperazine"@en
DB09143	"Erismodegib"@en
DB01198	"(+-)-zopiclone"@en
DB01198	"(±)-zopiclone"@en
DB01198	"6-(5-Chloro-2-pyridinyl)-7-oxo-6,7-dihydro-5H-pyrrolo[3,4-b]pyrazin-5-yl 4-methyl-1-piperazinecarboxylate"@en
DB01198	"Zopiclona"@en
DB01198	"Zopiclone"@en
DB01198	"Zopiclonum"@en
DB00198	"(-)-Oseltamivir"@en
DB00198	"(−)-oseltamivir"@en
DB00198	"1-Cyclohexene-1-carboxylic acid, 4-(acetylamino)-5-amino-3-(1-ethylpropoxy)-, ethyl ester, (3R-(3alpha,4beta,5alpha))-"@en
DB00198	"Agucort"@en
DB00198	"Ethyl (3R,4R,5S)-4-acetamido-5-amino-3-(1-ethylpropoxy)-1-cyclohexene-1-carboxylate"@en
DB00198	"GS-4104"@en
DB00198	"HSDB 7433"@en
DB00198	"Oseltamivir"@en
DB00198	"Oseltamivirum"@en
DB00198	"Tamiflu"@en
DB01215	"8-chloro-6-phenyl-4H-s-triazolo(4,3-a)(1,4)benzodiazepine"@en
DB01215	"Estazolamum"@en
DB01071	"Kitazemin"@en
DB01071	"Mequitazina"@en
DB01071	"Mequitazinum"@en
DB00683	"Buccolam"@en
DB00683	"Dormicum"@en
DB00683	"Midazolam"@en
DB00683	"Midazolamum"@en
DB08864	"4-{[4-({4-[(e)-2-cyanovinyl]-2,6-dimethylphenyl}amino)pyrimidin-2-yl]amino}benzonitrile"@en
DB08864	"TMC 278"@en
DB08864	"TMC278"@en
DB00342	"(RS)-1-(4-tert-butylphenyl)-4-{4-[hydroxy(diphenyl)methyl]piperidin-1-yl}-butan-1-ol"@en
DB00342	"Terfenadin"@en
DB00342	"Terfenadina"@en
DB00342	"Terfénadine"@en
DB00342	"Terfenadine"@en
DB00342	"Terfenadinum"@en
DB00897	"Halcion"@en
DB00897	"Triazolam"@en
DB00897	"Triazolamum"@en
DB00549	"4-(5-Cyclopentyloxycarbonylamino-1-methyl-1H-indol-3-ylmethyl)-3-methoxy-N-O-tolylsulfonylbenzamide"@en
DB00549	"Accolate"@en
DB00549	"Cyclopentyl 3-(2-methoxy-4-((O-tolylsulfonyl)carbamoyl)benzyl)-1-methylindole-5-carbamate"@en
DB00549	"ICI-204,219"@en
DB00200	"Hydroxocobalamin"@en
DB00200	"Hydroxycobalamin"@en
DB00200	"OH-Cbl"@en
DB00200	"Vitamin B-12b"@en
DB06213	"Lexiscan"@en
DB01408	"(+-)-5-(2-(Tert-butylamino)-1-hydroxyethyl)-m-phenylene bis(dimethylcarbamate)"@en
DB01408	"Bambuterol"@en
DB01408	"Bambuterolum"@en
DB01408	"Terbutaline bis(dimethylcarbamate)"@en
DB01408	"Terbutaline bisdimethylcarbamate"@en
DB01111	"Colistin sodium methanesulfonate"@en
DB00843	"Domepezil"@en
DB00843	"Donepezil"@en
DB00843	"Donepezilo"@en
DB00843	"Donepezilum"@en
DB01057	"2-(Diethoxyphosphorylsulfanyl)ethyl-N,N,N-trimethylazanium iodide"@en
DB01057	"Echothiophate"@en
DB01057	"Ecothiopatum"@en
DB01057	"Phospholine"@en
DB01010	"(3-Hydroxyphenyl)dimethylethylammonium"@en
DB01010	"3-hydroxy-N,N-dimethyl-N-ethylanilinium"@en
DB01010	"EDR"@en
DB01010	"Edrophonium"@en
DB01010	"Edrophonium Ion"@en
DB01010	"Ethyl-(3-hydroxy-phenyl)-dimethyl-ammonium"@en
DB01010	"N-ethyl-3-hydroxy-N,N-dimethylanilinium"@en
DB01010	"N-ethyl-3-hydroxy-N,N-dimethylbenzenaminium"@en
DB00674	"(-)-Galanthamine"@en
DB00674	"Galanthamine"@en
DB01400	"(m-Hydroxyphenyl)trimethylammonium dimethylcarbamate"@en
DB01400	"3-Trimethylammoniumphenyl N,N-dimethylcarbamate"@en
DB01400	"Eustigmin"@en
DB01400	"Eustigmine"@en
DB01400	"m-Trimethylammoniumphenyldimethylcarbamate"@en
DB00981	"Antilirium"@en
DB00981	"Eserine"@en
DB00981	"Physostigmine"@en
DB00981	"Physostol"@en
DB00781	"Polimixina B"@en
DB00781	"Polymyxin B"@en
DB00781	"Polymyxin-B-Sulfat"@en
DB00781	"Polymyxine B"@en
DB00781	"Polymyxine B (sulfate de)"@en
DB00781	"Polymyxini B sulfas"@en
DB00781	"Polymyxinum B"@en
DB00545	"Bromure de Pyridostigmine"@en
DB00545	"Bromuro de piridostigmina"@en
DB00545	"Mestinon"@en
DB00545	"Pyridostigmin bromid"@en
DB00545	"Pyridostigmine"@en
DB00545	"Pyridostigmini Bromidum"@en
DB00545	"Regonol"@en
DB00545	"SID11111694"@en
DB00545	"SID90340824"@en
DB00512	"(1S,2R,18R,22S,25R,28R,40S)-22-(2-amino-2-Oxoethyl)-48-[2-O-(3-amino-2,3,6-trideoxy-3-methyl-alpha-L-lyxo-hexopyranosyl)-beta-D-glucopyranosyloxy]-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[(N-methyl-D-leucyl)amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentaazaoctacyclo[26.14.2.2(3,6).2(14,17).1(8,12).1(29,33).0(10,25).0(34,39)]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34,36,38,46,49-pentadecaene-40-carboxylic acid"@en
DB00512	"(2.2Sp,3.5sa,2.6sp)-O(4.2),C(3.4):c(5.4),O(4.6):c(3.5),C(2.7)-tricyclo[N-methyl-D-leucyl-3-chloro-(R)-beta-hydroxy-D-tyrosyl-L-asparaginyl-D-2-(4-{[2-O-(3-amino-2,3,6-trideoxy-3-C-methyl-alpha-L-lyxo-hexopyranosyl)-beta-D-glucopyranosyl]oxy}phenyl)glycyl-D-2-(4-hydroxyphenyl)glycyl-3-chloro-(R)-beta-hydroxy-L-tyrosyl-L-2-(3,5-dihydroxyphenyl)glycine]"@en
DB00512	"Vancocin"@en
DB00512	"Vancomicina"@en
DB00512	"Vancomycin"@en
DB00512	"Vancomycine"@en
DB00512	"Vancomycinum"@en
DB00770	"(11alpha,13e,15S)-11,15-Dihydroxy-9-oxoprost-13-en-1-oic acid"@en
DB00770	"(13e)-(15S)-11alpha,15-Dihydroxy-9-oxoprost-13-enoate"@en
DB00770	"11alpha,15alpha-Dihydroxy-9-oxo-13-trans-prostenoic acid"@en
DB00770	"Alprostadil"@en
DB00770	"Alprostadil Alfadex"@en
DB00770	"Alprostadilum"@en
DB00770	"Befar"@en
DB00770	"Caverject"@en
DB00770	"Edex"@en
DB00770	"Muse"@en
DB00770	"PGE-1"@en
DB00770	"PGE₁"@en
DB00770	"PGE1 α-CD"@en
DB00770	"Prostaglandin e1"@en
DB00770	"Prostin vr"@en
DB01612	"1-Nitropentane"@en
DB01612	"Amyl nitrite"@en
DB01612	"Amyl nitrosum"@en
DB01612	"Isoamyl nitrite"@en
DB01612	"n-Amyl nitrite"@en
DB01612	"n-pentyl nitrite"@en
DB01612	"Nitramyl"@en
DB01612	"Pentyl nitrite"@en
DB00360	"(6R)-2-Amino-6-[(1R,2S)-1,2-dihydroxypropyl]-5,6,7,8-tetrahydropteridin-4(1H)-one"@en
DB00360	"2-Amino-6-(1,2-dihydroxypropyl)-5,6,7,8-tetrahydoro-4(1H)-pteridinone"@en
DB00360	"5,6,7,8 Tetrahydrobiopterin"@en
DB00360	"5,6,7,8-Tetrahydrobiopterin"@en
DB00360	"BH4"@en
DB00360	"Sapropterin"@en
DB01128	"Casodex"@en
DB00257	"1-((2-Chlorophenyl)diphenylmethyl)-1H-imidazole"@en
DB00257	"1-(alpha-(2-Chlorophenyl)benzhydryl)imidazole"@en
DB00257	"1-(O-Chloro-alpha,alpha-diphenylbenzyl)imidazole"@en
DB00257	"1-(o-Chloro-α,α-diphenylbenzyl)imidazole"@en
DB00257	"1-(o-Chlorotrityl)imidazole"@en
DB00257	"1-(α-(2-Chlorophenyl)benzhydryl)imidazole"@en
DB00257	"Clotrimazole"@en
DB00257	"Lotrimin (tn)"@en
DB00257	"Mycelex (tn)"@en
DB01764	"Dalfopristina"@en
DB01764	"Dalfopristine"@en
DB01764	"Dalfopristinum"@en
DB08909	"Glyceryl Tri-4-Phenylbutyrate"@en
DB08909	"GPB"@en
DB08909	"HPN100"@en
DB08909	"Ravicti"@en
DB00205	"2,4-Diamino-5-(4-chlorophenyl)-6-ethylpyrimidine"@en
DB00205	"2,4-Diamino-5-(P-chlorophenyl)-6-ethylpyrimidine"@en
DB00205	"2,4-Diamino-5-chlorophenyl-6-ethylpyrimidine"@en
DB00205	"5-(4-Chlorophenyl)-6-ethyl-2,4-diaminopyrimidine"@en
DB00205	"5-(4-Chlorophenyl)-6-ethyl-2,4-pyrimidinediamine"@en
DB00205	"5-(4'-Chlorophenyl)-2,4-diamino-6-ethylpyrimidine"@en
DB00205	"CD"@en
DB00205	"Chloridine"@en
DB00205	"Chloridyn"@en
DB00205	"Diaminopyritamin"@en
DB00205	"Ethylpyrimidine"@en
DB00205	"Pirimetamina"@en
DB00205	"Primethamine"@en
DB00205	"Pyrimethaminum"@en
DB00918	"1-(((3-(2-(Dimethylamino)ethyl)indol-5-yl)methyl)sulfonyl)pyrrolidine"@en
DB00248	"(8beta)-N-[3-(dimethylamino)Propyl]-N-[(ethylamino)carbonyl]-6-(2-propenyl)-ergoline-8-carboxamide"@en
DB00248	"(8R)-6-Allyl-N-[3-(dimethylamino)propyl]-N-(ethylcarbamoyl)ergoline-8-carboxamide"@en
DB00248	"1-((6-Allylergolin-8beta-yl)carbonyl)-1-(3-(dimethylamino)propyl)-3-ethylurea"@en
DB00248	"1-[(6-Allylergoline-8beta-yl)carbonyl]-1-[3-(dimethylamino)propyl]-3-ethylurea"@en
DB00248	"1-Ethyl-3-(3'-dimethylamionpropyl)-2-(6'-allylergoline-8'beta-carbonyl)urea"@en
DB00248	"Cabergolina"@en
DB00248	"Cabergoline"@en
DB00248	"Cabergolinum"@en
DB00521	"Carteolol"@en
DB00521	"Carteololum"@en
DB00320	"(2R,4R,7R)-N-[(1S,2S,4R,7S)-7-benzyl-2-hydroxy-4-methyl-5,8-dioxo-3-oxa-6,9-diazatricyclo[7.3.0.02,6]dodecan-4-yl]-6-methyl-6,11-diazatetracyclo[7.6.1.02,7.012,16]hexadeca-1(16),9,12,14-tetraene-4-carboxamide"@en
DB00320	"5'-Benzyl-12'-hydroxy-2'-methyl-3',6',18-trioxo-9,10-dihydroergotaman"@en
DB00320	"9,10-dihydro-12'-Hydroxy-2'-methyl-5'-(phenylmethyl)ergotoman-3',6',18-trione"@en
DB00320	"9,10-dihydroergotamine"@en
DB00320	"Dihidroergotamina"@en
DB00320	"Dihydroergotamin"@en
DB00320	"Dihydroergotamine"@en
DB00320	"Dihydroergotaminum"@en
DB00320	"Diidroergotamina"@en
DB01049	"co-dergocrine mesilate"@en
DB01049	"co-dergocrine mesylate"@en
DB01049	"co-dergocrine methanesulfonate"@en
DB01049	"codergocrine mesilate"@en
DB01049	"codergocrine mesylate"@en
DB01049	"codergocrine methanesulfonate"@en
DB01049	"Dihydroergotoxine Mesilate"@en
DB01049	"Dihydroergotoxine Mesylate"@en
DB01049	"dihydroergotoxine methanesulfonate"@en
DB01049	"Dihydroergotoxine Methanesulfonate"@en
DB01049	"dihydroergotoxine methanesulfonates"@en
DB01049	"dihydroergotoxine monomethanesulfonate"@en
DB01049	"dihydrogenated ergot alkaloids"@en
DB01049	"Ergoloid Mesylates"@en
DB01049	"ergoloid methanesulfonate"@en
DB01049	"ergoloid methanesulfonates"@en
DB01049	"hydrogenated ergot alkaloids"@en
DB01253	"(6AR,9R)-7-methyl-4,6,6a,7,8,9-hexahydro-indolo[4,3-fg]quinoline-9-carboxylic acid ((S)-2-hydroxy-1-methyl-ethyl)-amide"@en
DB01253	"[8beta(S)]-9,10-Didehydro-N-(2-hydroxy-1-methylethyl)-6-methylergoline-8-carboxamide"@en
DB01253	"9,10-Didehydro-N-(2-hydroxy-1-methylethyl)-6-methylergoline-8beta(S)-carboxamide"@en
DB01253	"9,10-Didehydro-N-(alpha-(hydroxymethyl)ethyl)-6-methylergoline-8-beta-carboxamide"@en
DB01253	"D-Lysergic acid 1-hydroxymethylethylamide"@en
DB01253	"D-Lysergic acid-L-propanolamide"@en
DB01253	"Ergobasine"@en
DB01253	"Ergometrina"@en
DB01253	"Ergometrine"@en
DB01253	"Ergometrinum"@en
DB01253	"Ergonovine"@en
DB01253	"Ergotrate maleate"@en
DB01253	"N-(2-Hydroxy-1-methylethyl)-D(+)-lysergamide"@en
DB01253	"N-(alpha-(Hydroxymethyl)ethyl)-D-lysergamide"@en
DB00696	"(5'alpha)-12'-hydroxy-2'-methyl-5'-(phenylmethyl)ergotoman-3',6',18-trione"@en
DB00696	"12'-Hydroxy-2'-methyl-5'alpha-(phenylmethyl)ergotaman-3',6',18-trione"@en
DB00696	"Ergotamin"@en
DB00696	"Ergotamina"@en
DB00696	"Ergotamine"@en
DB00696	"Ergotaminum"@en
DB00696	"Gynergen"@en
DB00998	"Allergo filmtabletten"@en
DB00998	"Frovatriptan succinate"@en
DB01210	"(-)-Bunolol"@en
DB01210	"(S)-5-(3-((1,1-Dimethylethyl)amino)-2-hydroxypropoxy)-3,4-dihydro-1(2H)-naphthalenone"@en
DB01210	"Levobunolol"@en
DB01210	"Levobunololum"@en
DB01214	"(+-)-Metipranolol"@en
DB01214	"Acetic acid 4-(2-hydroxy-3-isopropylamino-propoxy)-2,3,6-trimethyl-phenyl ester"@en
DB01214	"Metipranolol"@en
DB01214	"Metipranololum"@en
DB00952	"N-Methyl-2-(3-(1-methylpiperiden-4-yl)indole-5-yl)ethanesulfonamide"@en
DB00952	"N-Methyl-2-[3-(1-methyl-4-piperidyl)-1H-indol-5-yl]-ethanesulfonamide"@en
DB00952	"Naratriptanum"@en
DB00953	"MK 462 free base"@en
DB00953	"N,N-Dimethyl-2-[5-(1,2,4-triazol-1-ylmethyl)-1H-indol-3-yl]-ethanamine"@en
DB00953	"N,N-Dimethyl-5-(1H-1,2,4-triazol-1-ylmethyl)-1H-indole-3-ethanamine"@en
DB00953	"Risatriptan"@en
DB00953	"Rizatriptan benzoat"@en
DB00953	"Rizatriptan benzoate"@en
DB00953	"Rizatriptanum"@en
DB00669	"(3-[2-(dimethylamino)Ethyl]-1H-indol-5-yl)-N-methylmethanesulfonamide"@en
DB00669	"1-[3-(2-Dimethylaminoethyl)-1H-indol-5-yl]-N-methyl-methanesulfonamide"@en
DB00669	"3-(2-(dimethylamino)Ethyl)-N-methyl-1H-indole-5-methanesulfonamide"@en
DB00669	"3-[2-(dimethylamino)Ethyl]-N-methylindole-5-methanesulfonamide"@en
DB00669	"Imigran"@en
DB00669	"Imitrex"@en
DB00669	"NP101"@en
DB00669	"Sumatran"@en
DB00669	"Sumatriptan"@en
DB00669	"Sumatriptán"@en
DB00669	"Sumatriptan Succinate"@en
DB00669	"Sumatriptanum"@en
DB00669	"Sumax"@en
DB00669	"triptan"@en
DB00656	"2-(3-[4-(3-Chlorophenyl)-1-piperazinyl]propyl)[1,2,4]triazolo[4,3-a]pyridin-3(2H)-one"@en
DB00656	"Trazodona"@en
DB00656	"Trazodone"@en
DB00656	"Trazodonum"@en
DB00315	"(S)-4-({3-[2-(dimethylamino)ethyl]-1H-indol-5-yl}methyl)-1,3-oxazolidin-2-one"@en
DB00315	"311C90"@en
DB00315	"4-[[3-(2-Dimethylaminoethyl)-1H-indol-5-yl]methyl]oxazolidin-2-one"@en
DB00315	"Zolmitriptan"@en
DB00315	"Zolmitriptanum"@en
DB00315	"Zomig"@en
DB00207	"(2R,3S,4R,5R,8R,10R,11R,12S,13S,14R)13-((2,6-Dideoxy-3-C-methyl-3-O-methyl-alpha-L-ribo-hexopyranosyl)oxy)-2-ethyl-3,4,10-trihydroxy-3,5,6,8,10,12,14-heptamethyl-11-((3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranosyl)oxy)-1-oxa-6-azacyclopentadecan-15-one"@en
DB00207	"Azenil"@en
DB00207	"Azifast"@en
DB00207	"Azigram"@en
DB00207	"Azimakrol"@en
DB00207	"Azithromycine"@en
DB00207	"Azithromycinum"@en
DB00207	"Azitromicina"@en
DB00207	"Azitromin"@en
DB00207	"Hemomycin"@en
DB00207	"Zithromax"@en
DB00207	"Zmax"@en
DB04924	"N-(p-(2-(Dimethylamino)ethoxy)benzyl)veratramide"@en
DB06148	"1,2,3,4,10,14b-Hexahydro-2-methyldibenzo(c,F)pyrazino(1,2-a)azepine"@en
DB06148	"Mianserina"@en
DB06148	"Mianserine"@en
DB06148	"Mianserinum"@en
DB06148	"Mianseryna"@en
DB00761	"[KCl]"@en
DB00761	"Chlorid draselny"@en
DB00761	"Chloride of potash"@en
DB00761	"Kaliumchlorid"@en
DB00761	"Kaon-CL 10"@en
DB00761	"KCl"@en
DB00761	"Klor-CON"@en
DB00761	"Klotrix"@en
DB00761	"Monopotassium chloride"@en
DB00761	"Muriate of potash"@en
DB00761	"Sylvite"@en
DB00210	"6-(3-(1-Adamantyl)-4-methoxyphenyl)-2-naphthoic acid"@en
DB00210	"Adaferin"@en
DB00210	"Adapaleno"@en
DB00210	"Adapalenum"@en
DB00210	"Differine"@en
DB00895	"benzylpenicilloyl G polylysine"@en
DB00895	"Benzylpenicilloyl-polylysine"@en
DB00895	"Penicilloyl polylysine"@en
DB00895	"Penicilloyl-polylysine"@en
DB00630	"(4-Amino-1-hydroxybutylidene)bisphosphonic acid"@en
DB00630	"Acide Alendronique"@en
DB00630	"Acido Alendronico"@en
DB00630	"Acidum Alendronicum"@en
DB00630	"Alendronate"@en
DB00630	"Alendronic acid"@en
DB01066	"CDTR-PI"@en
DB01066	"Cefditoren Pivaloyloxymethyl Ester"@en
DB01066	"Cefditoren Pivoxil"@en
DB00720	"(Dichloro-phosphono-methyl)-phosphonic acid"@en
DB00720	"(Dichloromethylene)bisphosphonic acid"@en
DB00720	"(Dichloromethylene)diphosphonic acid"@en
DB00720	"Acide Clodronique"@en
DB00720	"Acido Clodronico"@en
DB00720	"Acidum Clodronicum"@en
DB00720	"Clodronate"@en
DB00720	"Clodronsaeure"@en
DB00720	"Clodronsäure"@en
DB00720	"Dichloromethanediphosphonic acid"@en
DB00720	"Dichloromethylene-1,1-bisphosphonic acid"@en
DB00720	"Dichloromethylene-1,1-diphosphonic acid"@en
DB00720	"Dichloromethylidene diphosphonate"@en
DB00847	"2-Amino-1-ethanethiol"@en
DB00847	"2-AMINO-ethanethiol"@en
DB00847	"2-Aminoethanethiol"@en
DB00847	"beta-Aminoethanethiol"@en
DB00847	"beta-Aminoethylthiol"@en
DB00847	"beta-MEA"@en
DB00847	"beta-Mercaptoethylamine"@en
DB00847	"Cysteamine"@en
DB00847	"MEA"@en
DB00847	"Mercaptamina"@en
DB00847	"Mercaptamine"@en
DB00847	"Mercaptaminum"@en
DB00847	"Thioethanolamine"@en
DB00847	"β-aminoethylthiol"@en
DB00847	"β-MEA"@en
DB00710	"Bondronat"@en
DB00710	"Ibandronic Acid"@en
DB00244	"3-carboxy-4-hydroxyaniline"@en
DB00244	"5-aminosalicylic acid"@en
DB00244	"5-ASA"@en
DB00244	"Asacol"@en
DB00244	"Asacolitin"@en
DB00244	"Canasa"@en
DB00244	"Claversal"@en
DB00244	"Fisalamine"@en
DB00244	"Iialda"@en
DB00244	"Lixacol"@en
DB00244	"m-Aminosalicylic acid"@en
